"63",5.34371435107875,50.9869167954599,0.018530260771513,0.0218581091612577,0.0428005233407021,0.0195540580898523,0.0519412569701672,0.224464073777199,0.28222793340683,0.368287056684494,0.332007855176926,0.112198509275913,0.0495076254010201,"2015_07_06","S2A","V21","vegetation"
"64",5.34385635107875,50.9869167954599,0.0130839943885803,0.0216071736067533,0.0432077497243881,0.0233830064535141,0.0740616247057915,0.304905146360397,0.360721439123154,0.403472155332565,0.42218741774559,0.150083750486374,0.0669209063053131,"2015_07_06","S2A","V21","vegetation"
"67",5.34243635107875,50.9868269954599,0.0157986097037792,0.0226779710501432,0.0398819670081139,0.0242690835148096,0.0518718473613262,0.1893150806427,0.200151085853577,0.288406431674957,0.264579355716705,0.122771926224232,0.0579774789512157,"2015_07_06","S2A","V21","vegetation"
"68",5.34257835107875,50.9868269954599,0.0157986097037792,0.0194769129157066,0.0337828956544399,0.018129613250494,0.0513794980943203,0.189423277974129,0.19976881146431,0.256032913923264,0.264813661575317,0.122095189988613,0.0572810918092728,"2015_07_06","S2A","V21","vegetation"
"69",5.34272035107875,50.9868269954599,0.0157986097037792,0.0184087846428156,0.0353295765817165,0.0180501788854599,0.0486016534268856,0.205905511975288,0.299063682556152,0.308672159910202,0.308123797178268,0.113154523074627,0.0487652271986008,"2015_07_06","S2A","V21","vegetation"
"70",5.34286235107875,50.9868269954599,0.0157986097037792,0.0223107598721981,0.0415784679353237,0.0201195757836103,0.0485511533915997,0.206205144524574,0.300868779420853,0.392749011516571,0.308911144733429,0.112991988658905,0.0486104153096676,"2015_07_06","S2A","V21","vegetation"
"71",5.34300435107875,50.9868269954599,0.0110046798363328,0.0218396279960871,0.0409170426428318,0.0204692054539919,0.0479993857443333,0.199727177619934,0.285844534635544,0.368697732686996,0.304043889045715,0.097718134522438,0.0399399138987064,"2015_07_06","S2A","V21","vegetation"
"72",5.34314635107875,50.9868269954599,0.010882674716413,0.0166887287050486,0.0297330394387245,0.0143838133662939,0.0479853451251984,0.199562311172485,0.28546217083931,0.198747515678406,0.303920030593872,0.0973294153809547,0.0397192500531673,"2015_07_06","S2A","V21","vegetation"
"76",5.34371435107875,50.9868269954599,0.010882674716413,0.0173448473215103,0.0303485114127398,0.0155184296891093,0.0332580581307411,0.0819570496678352,0.102815881371498,0.178687140345573,0.103679426014423,0.0545561909675598,0.0240963455289602,"2015_07_06","S2A","V21","vegetation"
"77",5.34385635107875,50.9868269954599,0.0124097345396876,0.0197184253484011,0.0356378890573978,0.017291497439146,0.0544140860438347,0.166669234633446,0.247130617499352,0.275728344917297,0.220930755138397,0.098999559879303,0.0449113883078098,"2015_07_06","S2A","V21","vegetation"
"79",5.34229435107875,50.9867371954599,0.0157986097037792,0.0249391589313745,0.0482952743768692,0.0380997210741043,0.0837601125240326,0.167882487177849,0.221247285604477,0.221520885825157,0.232898578047752,0.165264770388603,0.102903097867966,"2015_07_06","S2A","V21","vegetation"
"80",5.34243635107875,50.9867371954599,0.0157986097037792,0.0174282100051641,0.0290385242551565,0.0167149491608143,0.0470508262515068,0.168473482131958,0.187011957168579,0.174847573041916,0.230873107910156,0.113643579185009,0.0523411333560944,"2015_07_06","S2A","V21","vegetation"
"81",5.34257835107875,50.9867371954599,0.0157986097037792,0.0162267405539751,0.0240839347243309,0.0146177625283599,0.0474748052656651,0.171002671122551,0.18960528075695,0.128058537840843,0.235111728310585,0.114384137094021,0.0527434609830379,"2015_07_06","S2A","V21","vegetation"
"82",5.34272035107875,50.9867371954599,0.0157986097037792,0.0153830554336309,0.0260425060987473,0.0161819774657488,0.0463820286095142,0.193065404891968,0.266135782003403,0.167823016643524,0.279855310916901,0.10747978836298,0.0467962585389614,"2015_07_06","S2A","V21","vegetation"
"83",5.34286235107875,50.9867371954599,0.0157474651932716,0.0204044599086046,0.0357604585587978,0.0189403537660837,0.0466865748167038,0.19484743475914,0.270678102970123,0.292169690132141,0.28378963470459,0.108094431459904,0.0469700023531914,"2015_07_06","S2A","V21","vegetation"
"84",5.34300435107875,50.9867371954599,0.010882674716413,0.0221293177455664,0.0438878647983074,0.0215642843395472,0.0485933497548103,0.200849756598473,0.273296624422073,0.39534518122673,0.298014223575592,0.097953163087368,0.040768176317215,"2015_07_06","S2A","V21","vegetation"
"85",5.34314635107875,50.9867371954599,0.010882674716413,0.0198061838746071,0.0375165827572346,0.0184648875147104,0.0484143830835819,0.200112238526344,0.274819880723953,0.300434857606888,0.298270583152771,0.0976614132523537,0.0405135676264763,"2015_07_06","S2A","V21","vegetation"
"96",5.34286235107875,50.9866473954599,0.0155914332717657,0.0139753511175513,0.0240999516099691,0.0131454933434725,0.0401021614670753,0.154325231909752,0.160159692168236,0.157050162553787,0.192538782954216,0.0907050892710686,0.0413164384663105,"2015_07_06","S2A","V21","vegetation"
"97",5.34300435107875,50.9866473954599,0.010882674716413,0.0165370646864176,0.0315588787198067,0.0161789432168007,0.0513794980943203,0.206749379634857,0.217548593878746,0.257337331771851,0.270951062440872,0.100811444222927,0.0455748327076435,"2015_07_06","S2A","V21","vegetation"
"98",5.34314635107875,50.9866473954599,0.010882674716413,0.0179634932428598,0.0343804396688938,0.0171659868210554,0.0506260953843594,0.202389404177666,0.214200779795647,0.246730104088783,0.26629039645195,0.0991151556372643,0.0448266938328743,"2015_07_06","S2A","V21","vegetation"
"99",5.34328835107875,50.9866473954599,0.010882674716413,0.0126509461551905,0.0236555114388466,0.0111458096653223,0.029968436807394,0.0828424021601677,0.122406505048275,0.112252540886402,0.13849849998951,0.0526043213903904,0.0243134070187807,"2015_07_06","S2A","V21","vegetation"
"104",5.34399835107875,50.9866473954599,0.0124780917540193,0.014557097107172,0.0261553339660168,0.0153454039245844,0.0356933958828449,0.0951703190803528,0.111554935574532,0.117677092552185,0.123373977839947,0.0645317807793617,0.0284675695002079,"2015_07_06","S2A","V21","vegetation"
"60",5.34328835107875,50.9869167954599,0.0177855044603348,0.0132583938539028,0.0228939838707447,0.0141997886821628,0.0461601354181767,0.117386743426323,0.125386714935303,0.0642545148730278,0.151262402534485,0.0817218795418739,0.0403250530362129,"2015_07_06","S2A","V21","water"
"61",5.34343035107875,50.9869167954599,0.0180337410420179,0.0135577581822872,0.0222745463252068,0.0128344940021634,0.0459798574447632,0.115211091935635,0.118618674576283,0.0708084776997566,0.14617557823658,0.080788366496563,0.0402643010020256,"2015_07_06","S2A","V21","water"
"73",5.34328835107875,50.9868269954599,0.010882674716413,0.0123316096141934,0.0203977804630995,0.0115337669849396,0.0280138924717903,0.0521839335560799,0.0941577032208443,0.0643401369452477,0.0661784186959267,0.0455681867897511,0.02049420773983,"2015_07_06","S2A","V21","water"
"74",5.34343035107875,50.9868269954599,0.010882674716413,0.0111585995182395,0.0203089639544487,0.0113487998023629,0.0273583177477121,0.0473461523652077,0.0878780260682106,0.0463696792721748,0.0583744123578072,0.0438690930604935,0.0198631342500448,"2015_07_06","S2A","V21","water"
"75",5.34357235107875,50.9868269954599,-0.00189437090544517,-0.00275221038421098,0.00356606865069975,-0.00669701959594156,0.00530675734450501,0.0251040573167308,0.0356655226633385,0.000783119431147491,0.0292234991799748,0.00702725781876444,-0.00618616681386672,"2015_07_06","S2A","V21","water"
"86",5.34328835107875,50.9867371954599,0.010882674716413,0.0129661727696657,0.0230849925428629,0.0124829467386007,0.0276612360030413,0.0514608547091484,0.0918820351362228,0.0952324047684669,0.0676585659384727,0.0448822639882565,0.0203790552914143,"2015_07_06","S2A","V21","water"
"87",5.34343035107875,50.9867371954599,0.010882674716413,0.0113860871642828,0.0200556144118309,0.0108633236959577,0.0275777783244848,0.0503306984901428,0.0907812044024467,0.0444930270314217,0.0651112943887711,0.044603556394577,0.0202373154461384,"2015_07_06","S2A","V21","water"
"88",5.34357235107875,50.9867371954599,-0.00245830026766673,-0.00371543722078695,-0.000147965694490399,-0.00905267758914698,0.00384639373629395,0.0222890080291115,0.0309230488112321,-0.0301250046158081,0.0253378045992131,0.00455778259059201,-0.00772394030310253,"2015_07_06","S2A","V21","water"
"89",5.34371435107875,50.9867371954599,-0.00272109113542743,-0.00271420814798619,-0.000959580135198392,-0.00829476477514843,0.00357244800355231,0.0222655877195623,0.0310251542487397,-0.019832049857101,0.0254214395747441,0.00410134791781088,-0.00810800633457341,"2015_07_06","S2A","V21","water"
"90",5.34385635107875,50.9867371954599,0.000254383076598369,-0.00109038512708374,0.00458824314034218,-0.00608345425121267,0.0284437829301951,0.115092000800712,0.187218454502028,0.033819511958983,0.153399955594708,0.0549715715845837,0.016620312568719,"2015_07_06","S2A","V21","water"
"100",5.34343035107875,50.9866473954599,0.010882674716413,0.0117137813940644,0.0205809008330107,0.0121888816356659,0.02983065135777,0.0820160061120987,0.120610155165195,0.0426335074007511,0.136351689696312,0.0522619336843491,0.0241203438490629,"2015_07_06","S2A","V21","water"
"101",5.34357235107875,50.9866473954599,0.000823677282683745,0.000178201539840935,0.0058896675839581,-0.00309702325948536,0.00326256051030967,0.00986717908982786,0.00636679353160361,-0.0125978334730567,0.00521967801731391,0.00338421316415678,-0.00623662193460616,"2015_07_06","S2A","V21","water"
"102",5.34371435107875,50.9866473954599,0.00059674221589337,-0.00112873557946915,0.00464942678827056,-0.00447235006720467,0.00289688557108366,0.00952124152093811,0.00597396658325985,-0.0114669024322236,0.00489793816145956,0.00289001639998313,-0.00663912459758919,"2015_07_06","S2A","V21","water"
"103",5.34385635107875,50.9866473954599,0.0124780917540193,0.0108180409297347,0.0216734744608402,0.0118119986727834,0.0347655303776264,0.0915733352303505,0.106068126857281,0.0471569038927555,0.118451341986656,0.0629425868391991,0.0276893582195044,"2015_07_06","S2A","V21","water"
